appid,appName,avgList_date,avgList_value,list_date,list_value,versionDate,version,date
6451407032,红果短剧-海量热门短剧随心看,1697817600000,97259,1697817600000,157051,,,
6451407032,红果短剧-海量热门短剧随心看,1697731200000,97259,1697731200000,123753,,,
6451407032,红果短剧-海量热门短剧随心看,1697644800000,97259,1697644800000,239080,,,
6451407032,红果短剧-海量热门短剧随心看,1697558400000,97259,1697558400000,239944,,,
6451407032,红果短剧-海量热门短剧随心看,1697472000000,97259,1697472000000,292050,,,
6451407032,红果短剧-海量热门短剧随心看,1697385600000,97259,1697385600000,292661,,,
6451407032,红果短剧-海量热门短剧随心看,1697299200000,97259,1697299200000,292495,,,
6451407032,红果短剧-海量热门短剧随心看,1697212800000,97259,1697212800000,204056,,,
6451407032,红果短剧-海量热门短剧随心看,1697126400000,97259,1697126400000,299041,,,
6451407032,红果短剧-海量热门短剧随心看,1697040000000,97259,1697040000000,177554,,,
6451407032,红果短剧-海量热门短剧随心看,1696953600000,97259,1696953600000,126196,,,
6451407032,红果短剧-海量热门短剧随心看,1696867200000,97259,1696867200000,91722,,,
6451407032,红果短剧-海量热门短剧随心看,1696780800000,97259,1696780800000,57464,,,
6451407032,红果短剧-海量热门短剧随心看,1696694400000,97259,1696694400000,53989,,,
6451407032,红果短剧-海量热门短剧随心看,1696608000000,97259,1696608000000,58570,,,
6451407032,红果短剧-海量热门短剧随心看,1696521600000,97259,1696521600000,68869,,,
6451407032,红果短剧-海量热门短剧随心看,1696435200000,97259,1696435200000,79822,,,
6451407032,红果短剧-海量热门短剧随心看,1696348800000,97259,1696348800000,102502,,,
6451407032,红果短剧-海量热门短剧随心看,1696262400000,97259,1696262400000,101024,,,
6451407032,红果短剧-海量热门短剧随心看,1696176000000,97259,1696176000000,82335,,,
6451407032,红果短剧-海量热门短剧随心看,1696089600000,97259,1696089600000,66836,,,
6451407032,红果短剧-海量热门短剧随心看,1696003200000,97259,1696003200000,48665,,,
6451407032,红果短剧-海量热门短剧随心看,1695916800000,97259,1695916800000,44901,,,
6451407032,红果短剧-海量热门短剧随心看,1695830400000,97259,1695830400000,46080,,,
6451407032,红果短剧-海量热门短剧随心看,1695744000000,97259,1695744000000,52939,,,
6451407032,红果短剧-海量热门短剧随心看,1695657600000,97259,1695657600000,46200,,,
6451407032,红果短剧-海量热门短剧随心看,1695571200000,97259,1695571200000,57945,,,
